"","bx1....rep.0..times...1000.","bx2....rep.0..times...1000.","bx3....rep.0..times...1000.","bz1....rep.0..times...1000.","mod1_est.bx1....rep.0..times...1000.","mod1_est.bx2....rep.0..times...1000.","mod1_est.bx3....rep.0..times...1000.","mod1_est.bz1....rep.0..times...1000.","mod2_est.bx1....rep.0..times...1000.","mod2_est.bx2....rep.0..times...1000.","mod2_est.bx3....rep.0..times...1000.","mod2_est.bz1....rep.0..times...1000.","mod3_est.bx1....rep.0..times...1000.","mod3_est.bx3....rep.0..times...1000.","mod3_est.bx3....rep.0..times...1000..1","mod3_est.bz1....rep.0..times...1000.","mod4_est.bx1....rep.0..times...1000.","mod4_est.bx2....rep.0..times...1000.","mod4_est.bx3....rep.0..times...1000.","mod4_est.bz1....rep.0..times...1000.","mod5_est.bx1....rep.0..times...1000.","mod5_est.bx2....rep.0..times...1000.","mod5_est.bx3....rep.0..times...1000.","mod5_est.bz1....rep.0..times...1000.","bx1","bx2","bx3","bz1","mod1_est.bx1","mod1_est.bx2","mod1_est.bx3","mod1_est.bz1","mod2_est.bx1","mod2_est.bx2","mod2_est.bx3","mod2_est.bz1","mod3_est.bx1","mod3_est.bx2","mod3_est.bx3","mod3_est.bz1","mod4_est.bx1","mod4_est.bx2","mod4_est.bx3","mod4_est.bz1","mod5_est.bx1","mod5_est.bx2","mod5_est.bx3","mod5_est.bz1"
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372746437735966,0.0396170279172453,0.0416707150705605,0.767051057302509,0.740507469349886,0.0289241008694841,0.0285954663931421,0.0268245322518113,0.048334697597233,0.0136336620735687,0.0569587525887263,1.09033566745351,0.0483109504282471,0.0136965089405254,0.0569134093493716,1.09140515543547,0.0384584320001412,0.0349229343255794,0.0394157901073879,0.73374031817697,0.0337190156088349,0.0356840548056104,0.0362928445858414,0.724869188658284
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125059221550598,0.0577083396587145,0.0469122152795115,0.759090750314378,0.773312472129031,0.101069388100535,0.0322103058377302,0.0281303358212876,0.083388023195359,-0.0207432619505406,0.0308840097939395,0.483381158324164,0.0832578941619859,-0.02056297246631,0.0305595080633574,0.48469927458231,0.122989158289032,0.0176192032549411,0.0514736511665218,0.814780726252655,0.122213333219457,0.0212622041764979,0.0474970873131584,0.801515423243517
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832281781042041,0.037506197258348,0.074915813369467,0.740738992523223,0.755614017856331,0.0566150396476422,0.0227789276813989,0.0536712474802216,0.0806394843573373,0.0640199890145666,0.0529825417140315,1.08485774292515,0.0804378475877955,0.0640784334088131,0.0525765049777377,1.0860721173417,0.0777103714918119,0.0642672215430238,0.072110961415493,0.829208328929053,0.0794296288492132,0.0618773739610035,0.0793558178260097,0.788460044770763
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053586000568912,0.0624684400080148,0.750262231921732,0.761332391108827,0.754481215990439,0.039072892741449,0.0400803877503703,0.513275926526352,0.0455265518437498,0.012156281084834,0.399454594525514,0.164644136854661,0.0455551740194018,0.0125395049042754,0.395191649830647,0.169111111032115,0.0641843458754561,0.0420254535023546,0.55996677502392,0.771967352950516,0.0670362919131039,0.0478948610793458,0.528125126038679,0.771827272928481
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187832646549338,0.0441763978811765,0.0535495824410093,0.76858313649703,0.708793629781799,0.14953624087916,0.0176141607430642,0.0308450138395147,0.169551218237139,0.0867061943696526,0.04941082476855,1.01581404970313,0.169628793328153,0.0865659065090122,0.0494294172924703,1.01739688359,0.183129466588723,0.0684756862768966,0.0255145996476654,0.710484933699065,0.176064882038093,0.0771569116024804,0.0244936975648128,0.741110901672818
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14992526726905,0.250321030798526,0.751315155232797,0.732729748522424,0.742658530957163,0.0809123257710877,0.199771245163991,0.537035705911841,0.218875909859744,0.198297168844245,0.680299006407247,0.833852702665179,0.218849111232649,0.199258033697758,0.676479332113903,0.83279898600512,0.180180023654389,0.233092656661095,0.874201130483383,0.799965410007521,0.161861029886028,0.258500342181705,0.869090985563084,0.787209439466647
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107130658421673,0.74923767735014,0.062386844103474,0.750905647949942,0.745815922050575,0.0394128336347162,0.447016128593963,0.0490921515519427,0.130187344475804,0.925175182071663,0.0829304642028858,0.868752048948765,0.128933391318073,0.917533335724156,0.0829664651897731,0.867762134700195,0.193237914459764,0.687166709905813,0.0741340609161965,0.765792610092694,0.171296854107285,0.712970901126383,0.0719644026579974,0.734842008035481
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535885225869137,0.0373755285738141,0.250114879019068,0.713405726529022,0.740835811320515,0.0244764671077528,0.025743886601692,0.174661593699326,0.0518476682712433,0.0413821447839378,0.136303308795557,0.790622007924917,0.0519980922610252,0.0413161852234138,0.13644523502816,0.792237977662002,0.0493815718490889,0.0492295262211403,0.167796740305056,0.71036458168804,0.0501811126286216,0.0483905826940706,0.166883011481495,0.749364440019675
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062637234414874,0.0749321510644463,0.107133498066054,0.736199290897098,0.734604401680886,0.053051489893902,0.0438269586264457,0.0622301723941286,0.0724743328184436,0.0817186867979387,0.126869313881376,0.81834877791953,0.0723546134785412,0.081749780721855,0.126407268776302,0.819801736186718,0.0670902813263416,0.0877515619679122,0.10366906455544,0.684563223511597,0.066156045469708,0.0855074954132496,0.102635998117966,0.6972501439947
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469914597382545,0.0749491742853739,0.750947734774904,0.756935651623406,0.756754700175104,0.0360698103336641,0.0278393547929851,0.612499547653468,0.0402393424927169,-0.0223142701682897,0.673739204512488,0.951468523667205,0.0402620075605333,-0.0224381076361391,0.674009652265875,0.951639812127448,0.0480750122830393,0.0504896595430867,0.768229233494916,0.705110367296227,0.0443658697326487,0.0334510955009969,0.755945520880692,0.735400755535817
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535301597478271,0.187463411836031,0.0535364986591245,0.751938812570769,0.733364963821455,0.0262569080749633,0.132240501239438,0.0279819658803698,0.0350709981397278,0.272535963639635,0.10698914673258,0.810804523374563,0.0355146309704369,0.272647275930136,0.106705131610641,0.808817728566197,0.0462162945056121,0.216738254319313,0.117939661017312,0.77347128515734,0.0523302413713961,0.201201768772782,0.125058119419056,0.761550219951245
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395052610901673,0.374789831557716,0.375578760769571,0.765594515861774,0.797591251397484,0.0317857965796616,0.25103457902454,0.210030868032,0.0346311832457489,0.351004872365441,0.474403781960161,0.6834031285632,0.0346904656674158,0.350539285220032,0.474613581827219,0.684707253059218,0.039652715579731,0.3971847377268,0.507628627304452,0.817127244473287,0.0409196042656372,0.34972836883891,0.504114682488135,0.797596197054654
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041615352019782,0.0624822057362539,0.0750337630505062,0.783124447531254,0.757351552848672,0.0294347111068625,0.0455515066766142,0.0523533923659215,0.0606687927047769,0.0848169880550687,0.0188927502920942,0.78644475881519,0.0606086731842653,0.0847539529935181,0.0188523881611149,0.786181611462488,0.0437496366061978,0.0769653125920707,0.0713517258386397,0.8828210916739,0.0490371361087366,0.0730029833407743,0.0686494346135372,0.783445911441087
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374832978705559,0.249637794859041,0.187585726254583,0.753663725181216,0.759529796046806,0.0162889126673152,0.161915050675059,0.0878248814228945,0.0730187674885041,0.127063237735907,0.353110721374296,0.703117487699939,0.0731637650722477,0.126779959163394,0.353326761548717,0.702640138295316,0.0642795670170718,0.304827478045036,0.370362715325355,0.810323121725909,0.0624641692293021,0.254339476839896,0.364050396915436,0.817155534153394
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499145919342573,0.375352583816458,0.374443358885795,0.729348454203987,0.770802241243587,0.0400072893977451,0.223113262557548,0.22301527245144,0.0537470083236544,0.130609386425135,0.660229055246536,1.03976988527392,0.0538372253494446,0.131127990598133,0.659925299354177,1.04020138996842,0.0501316370979039,0.335919533711757,0.634096981828389,0.864605599445963,0.0441662727584785,0.29972233088526,0.620455943885109,0.823781390446092
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468383159710974,0.150091188967747,0.0375208774941326,0.734075329024831,0.674364263528693,0.028847198099579,0.0905326681676696,0.0150133934289247,0.0808161211620592,0.16483479056965,0.0667863984179141,0.472042155816334,0.0808998253138282,0.16480270415405,0.0667003099184771,0.47429164326928,0.0418317805024955,0.133593049664514,0.0418407408438324,0.811410609979585,0.0529603179167336,0.129720960671852,0.0428870537085436,0.690869145253799
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830740282627126,0.0500276832470506,0.187418845335673,0.748585188784406,0.739275283645439,0.0649385607363376,0.0328280723462325,0.142038981808104,0.0597709154424243,0.021980151989362,0.142186322300786,1.14371305632308,0.0595959124701786,0.0219788485919771,0.14220440709267,1.14324209239626,0.0861373147803294,0.0449071399883295,0.184428445869826,0.810255802936669,0.089762801933791,0.0381640044999582,0.206737237259355,0.742590608495286
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440544900575554,0.18746319855832,0.0500044587357217,0.76221429836995,0.73489573075999,0.0266105576387753,0.149435854787472,0.0349169014759358,0.0541839149739893,0.220698433039092,0.0765921699980015,0.420518575579123,0.0546621728142575,0.221347188755512,0.0764687194663363,0.417922785399702,0.0243001176484566,0.182344411415598,0.0497126214593852,0.788087973444114,0.0261980841585299,0.176854365562185,0.0493199652659329,0.732122908814702
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187504391671382,0.0536466232298824,0.0576496913177871,0.754962432404326,0.740990957255763,0.145711623009463,0.040586564809678,0.0335942586473217,0.294819124921424,0.0535958829280595,0.031576683698983,0.674295282184806,0.294737561623784,0.0535599058044922,0.031461241088948,0.673198931537752,0.196943460915167,0.0451489962355025,0.0396512587955634,0.643073599257177,0.191227703505583,0.0466523612205149,0.0385675446585904,0.720166457698608
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940638340510081,0.0441670615929029,0.0836682428650908,0.720292742075178,0.717387901861636,0.0632182831247856,0.0243631894846818,0.0583559649669958,-0.00370019447712238,0.0127936435739425,0.0566252533956831,0.236985141147095,-0.00357863222804563,0.0126463523657739,0.0566352054936543,0.236537016443241,0.0795509809205568,0.0208077411297958,0.0734498001003959,0.641097771315769,0.0678227969979943,0.0184300590304487,0.080737935526023,0.68616840904788
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623883776710061,0.187433305034906,0.0394895199688115,0.771375614473366,0.802705578749508,0.0421718188101541,0.0890758504448114,0.0194908481403033,0.0256911856177444,0.177564445364642,0.0575921745663498,0.629979202895379,0.0256198414290042,0.178176952370258,0.0576348999677232,0.631533663230517,0.0579169263175367,0.136433653345498,0.0378716121390296,0.861285933893851,0.0515505918850484,0.161835566487818,0.0422656065161191,0.830531196315195
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749800547168589,0.150052317605828,0.0417054692178071,0.759066308011408,0.720872172408854,0.548155912418395,0.0759277564014623,0.0269712364301459,0.555227773903687,0.102880170601663,0.0324896700793494,0.739701922086716,0.555299020461286,0.102828777858971,0.0326271134653084,0.739804585241802,0.523580738600367,0.119510742398918,0.0420599849579683,0.679134117574592,0.490774148420068,0.132350666876083,0.039888237741168,0.697918829553349
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442600692405252,0.0500062127066643,0.107157634442081,0.756585258613798,0.716288321150052,0.0328141041926492,0.0211026579935877,0.0703628362547895,0.0317588900015578,0.0268397420106035,0.108171200764842,0.671445817927785,0.0321689647376765,0.0264647937399488,0.10748126388084,0.67738451292099,0.0248868657093092,0.049422043017664,0.115397346773458,0.629242957740176,0.0331371879429473,0.0426908638454909,0.1208074987931,0.708291584175488
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749788020014502,0.376135572925425,0.107123641924905,0.766268318213538,0.788009691371956,0.511867512824622,0.297543593903773,0.0822500596754729,0.637733564431795,0.445278874091077,0.0829416204639025,1.22901573284633,0.639275650036653,0.445396990994755,0.0829629189568284,1.23031030735033,0.765271561977595,0.360706238528365,0.118463607306432,0.801289130000068,0.779605246814834,0.367301314168937,0.111682695659881,0.792240832436467
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682247413119494,0.0749930494584767,0.0470228576007365,0.750270227666809,0.710921693664258,0.0415347810968954,0.0453268461569512,0.0354861391097298,0.0764960525355432,0.0678780919586539,0.064311649162016,1.1337487830837,0.0762993780709463,0.0680848582556912,0.0645784292531599,1.13131153893987,0.0780262757981895,0.0637947060272143,0.0471329278833173,0.893781909973025,0.0695885208113276,0.0681410807260743,0.049112085663551,0.729356304552057
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536013384740252,0.124945468221805,0.125472934781685,0.708568877154838,0.69935555798306,0.0389921482559535,0.0634790981393897,0.114798159595021,0.0560563449736423,0.143816558415211,0.136499829316118,0.591613203204908,0.0562675388806663,0.143193864247045,0.136203692787041,0.590971284774311,0.0589398749397603,0.149238250669573,0.137500480500379,0.700617843244221,0.0635522134705843,0.155364995664833,0.142461689979319,0.70842417478384
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749270116917168,0.0416955318028625,0.0577411400443887,0.71955560144329,0.73030123569305,0.606784301965423,0.0325713671630916,0.0244348281119915,0.961894300468726,0.0449664659028644,0.162943745299175,1.23581341068024,0.962862543467242,0.0449417535898042,0.163008621497532,1.23666740671778,1.02834948091703,0.0328337051698298,0.109069199290584,0.79840880015569,0.908961213472635,0.0352626234449003,0.0933169220685383,0.743434819651437
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748921437320304,0.0416702625692209,0.0441581892042887,0.746514579083998,0.746784020280209,0.580737333449265,0.0233773328621942,0.0287726443046402,0.550477042583357,0.0667409270509636,0.0553492152682891,1.05969896679124,0.552352987376939,0.0670183547854927,0.0556057569829979,1.06161829725662,0.694402259486577,0.0705378372190237,0.0476907587863774,0.743566136267393,0.708577425577829,0.0688810602765174,0.0481537738250223,0.736963489829721
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749515087427755,0.149915771013689,0.250541846905085,0.737694501708509,0.752470528867884,0.0586181221154178,0.089227565702366,0.206274468730738,0.090704165476395,0.159343709157057,0.37707664180585,0.798415420795735,0.0906255022513497,0.160156668648453,0.377387255842519,0.797490235984972,0.0819090076235898,0.177981175218187,0.257284513094871,0.781184596362797,0.0813331997858616,0.172023710812917,0.263201850258027,0.79845971840877
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124879284234848,0.0535412204336259,0.0536482235772952,0.775344653665098,0.728992959709073,0.0835207301563113,0.0407796813817638,0.0362378369006587,0.142922629531653,0.0385063251361289,0.0757106160321419,0.758115781480859,0.141249489975088,0.0385382075290952,0.0757223478603379,0.753975117750355,0.113695657601463,0.0448097410602463,0.045332742819764,0.735060703487378,0.116014418781288,0.0454383261791368,0.0504164845876452,0.75619944621735
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125160256827279,0.0835017896399897,0.094021566056776,0.747373522104181,0.740544596625913,0.0457766442004264,0.0628444692163816,0.0703402240061673,0.0431051272519254,0.061498768593509,0.0540447634598054,0.935590550526582,0.0406987389998895,0.0613404143479385,0.0531728219369564,0.934931068462638,0.0992339545343329,0.0910282628923455,0.0635901673692466,0.807575053654862,0.0980280029252252,0.104313858923727,0.0689868972988904,0.739708809541118
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468675961942644,0.0834406928484359,0.125039576568697,0.750371589632924,0.723628045213178,0.0246417589781333,0.0416342920258408,0.0946862731063364,0.0689139643473064,0.138658894288994,0.115943464569803,0.789765219496727,0.0689373290481475,0.138717698348243,0.115984979858617,0.794673064772077,0.0376287115991875,0.104443366245312,0.156411081173535,0.716733254008974,0.0261391574397185,0.0977051072445829,0.144770034313491,0.71393739862827
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500580887414937,0.0749999881896826,0.0682328455640699,0.753905484476049,0.748142067195979,0.0255006073096883,0.0447678600012283,0.0516707217013207,0.0619115376060811,0.103661045388941,0.0577201540317233,0.997893111589374,0.0620940060488631,0.103624735708636,0.0577221011785214,0.997203129746915,0.0699333154240317,0.0843763822767146,0.0739837141752525,0.732940561480766,0.0705556513502861,0.0868794361598633,0.0678379539331991,0.788801249135553
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12498053372931,0.0416086631091489,0.0500740180247007,0.772185198176079,0.72005975202263,0.0935365514882259,0.0263491994778957,0.0385875593008443,0.124184727955981,0.0311274212148745,0.0300540428641091,0.876744475477393,0.12416010110028,0.0311243000053906,0.030060324900182,0.876722626953759,0.107327495503564,0.0279668929885896,0.0426630297634524,0.735458764944309,0.109424177307225,0.033798292317013,0.0418686104785286,0.713639903335037
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124820402221071,0.0468722132833104,0.0441453413694728,0.738903942555209,0.748882916937244,0.0778471124009275,0.0309349490964566,0.0356753899080954,0.143348345828348,0.034794013156992,0.0304967761281137,0.690028952547783,0.143656203523793,0.0350467009681985,0.030299711611274,0.692442613493647,0.153958881626452,0.046920271899594,0.0379746856184809,0.702588057752834,0.152500278005572,0.0471635682866336,0.033908846624716,0.747817111048986
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187428153116847,0.0374638060379274,0.250050200829052,0.773230259596298,0.772885302966113,0.111809962188573,0.0179346894549544,0.0804100320460883,0.196403796006242,0.0581398359721835,0.526729676095118,1.18594123942198,0.196667713304656,0.0581727471869017,0.528423935206735,1.18621682054313,0.209428374803095,0.0599156327786637,0.461715350561022,0.791415278694255,0.206961543841657,0.0574140166913858,0.489628336063271,0.803284950217621
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071369505487,0.0416494772496058,0.0467468258580103,0.743451115233226,0.762057718462538,0.0406806529437538,0.0203138082760849,0.0355831697962379,0.142444228023769,0.04109053781701,0.0395443230789958,0.685818495460964,0.140694410967561,0.041116166130135,0.0392974508012763,0.688135892949734,0.133275440030186,0.0513241818816296,0.0429494184422239,0.85148682616917,0.125370612930277,0.0527133865108611,0.0382875484774134,0.760707221407566
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468879362007954,0.0394716959705233,0.0499475507626219,0.721997442223681,0.772312237613657,0.0211638880994103,0.0316854719610014,0.0390591354102046,0.0164632307431488,0.0441533133267434,0.049982435303115,0.98887962864736,0.0161807127229601,0.0440865421120959,0.0502659565696995,0.99174584831273,0.00108854222230216,0.040667673029567,0.0581958103000298,0.70455518845936,0.00533179228760103,0.0425444945738862,0.0596010677720489,0.765390092933666
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074960784786956,0.049858236679137,0.0374671614270064,0.750367647058824,0.728191155496469,0.0537776554077839,0.0293926359856844,0.0290211930802562,0.0919134701260175,0.0684995830960608,0.0579960378885921,0.558410898795847,0.0919043101838573,0.0687464870862516,0.0579167909993099,0.55886457508318,0.0816081026383438,0.0558723400862603,0.0370641413645668,0.605545650100985,0.0753682363583175,0.0573306208056903,0.0357443775424901,0.725484238222239
